conversation_id,mention_text,context_snippet,position,extracted_type
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Sentry,"Let me give you an honest assessment. ---

## What you actually need vs. what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry,",642,canonical_match:Sentry
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Sentry,"Seed script for test user accounts (so you don't have to curl-register after every deploy)
6. Health check endpoint wired to Railway's monitoring (you already have `/health`)

That's it. No email verification, no RBAC, no Sentry. Just make the data safe, make it deployable, and get it in front of your test users. ---

**First question to narrow this down:** How many test users are we talking about — 3-5 labmates, or more like 15-20 across different teams?",2979,canonical_match:Sentry
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Vercel,"Let me give you an honest assessment. ---

## What you actually need vs. what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry,",1135,canonical_match:Vercel
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Vercel,"what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry, etc.) — structured logs are enough

**You DO need to fix:**
- **Data iso",1313,canonical_match:Vercel
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Vercel,"With low traffic, you're looking at ~$5-15/month total for infra |

**The big cost is LLM calls**, not hosting. NVIDIA NIM pricing and Bedrock pricing will dwarf your infra spend regardless of platform. Railway vs GCP vs Vercel is a rounding error compared to that. ---

## What's actually needed to deploy — scoped for research prototype

Here's the concrete work, stripped of everything that doesn't matter for your use case:

### Must-fix (deployment blockers)
1. **User isolation in search + dash",2033,canonical_match:Vercel
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry, etc.) — structured logs are enough

**You DO need to fix:**
- **Data iso",1566,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"Railway vs GCP vs Vercel is a rounding error compared to that. ---

## What's actually needed to deploy — scoped for research prototype

Here's the concrete work, stripped of everything that doesn't matter for your use case:

### Must-fix (deployment blockers)
1. **User isolation in search + dashboard queries** — add `user_id` filtering to the ~5 Neo4j queries that are missing it
2. **Environment configuration** — make CORS origins, API URL, and auth URLs configurable (some already are, a few ar",2365,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Redis,"what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry, etc.) — structured logs are enough

**You DO need to fix:**
- **Data iso",1509,canonical_match:Redis
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Next,"---

## What you actually need vs. what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry, etc.) — structured logs are enough

*",1286,canonical_match:Next.js
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Next,"**Environment configuration** — make CORS origins, API URL, and auth URLs configurable (some already are, a few are hardcoded)
3. **Dockerize the API** — Railway needs a Dockerfile. The frontend's `output: ""standalone""` already handles Next.js
4. **Railway config** — `railway.toml` or `Procfile` for both services

### Nice-to-have (but not blocking)
5. Seed script for test user accounts (so you don't have to curl-register after every deploy)
6.",2638,canonical_match:Next.js
8771a029-bdc4-4d81-a83d-c030b5ea3f53,API,"Let me give you an honest assessment. ---

## What you actually need vs. what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry,",863,canonical_match:API
8771a029-bdc4-4d81-a83d-c030b5ea3f53,API,"---

## What's actually needed to deploy — scoped for research prototype

Here's the concrete work, stripped of everything that doesn't matter for your use case:

### Must-fix (deployment blockers)
1. **User isolation in search + dashboard queries** — add `user_id` filtering to the ~5 Neo4j queries that are missing it
2. **Environment configuration** — make CORS origins, API URL, and auth URLs configurable (some already are, a few are hardcoded)
3. **Dockerize the API** — Railway needs a Dockerf",2453,canonical_match:API
8771a029-bdc4-4d81-a83d-c030b5ea3f53,API,"**User isolation in search + dashboard queries** — add `user_id` filtering to the ~5 Neo4j queries that are missing it
2. **Environment configuration** — make CORS origins, API URL, and auth URLs configurable (some already are, a few are hardcoded)
3. **Dockerize the API** — Railway needs a Dockerfile. The frontend's `output: ""standalone""` already handles Next.js
4. **Railway config** — `railway.toml` or `Procfile` for both services

### Nice-to-have (but not blocking)
5.",2548,canonical_match:API
8771a029-bdc4-4d81-a83d-c030b5ea3f53,GCP,"With low traffic, you're looking at ~$5-15/month total for infra |

**The big cost is LLM calls**, not hosting. NVIDIA NIM pricing and Bedrock pricing will dwarf your infra spend regardless of platform. Railway vs GCP vs Vercel is a rounding error compared to that. ---

## What's actually needed to deploy — scoped for research prototype

Here's the concrete work, stripped of everything that doesn't matter for your use case:

### Must-fix (deployment blockers)
1. **User isolation in search + dash",2026,canonical_match:GCP
8771a029-bdc4-4d81-a83d-c030b5ea3f53,DO,"Let me give you an honest assessment. ---

## What you actually need vs. what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry,",692,canonical_match:DigitalOcean
8771a029-bdc4-4d81-a83d-c030b5ea3f53,js,"---

## What you actually need vs. what you don't

For a **research prototype with a core set of test users**, you can skip a lot of what I flagged earlier:

**You DON'T need (for now):**
- Email verification / password reset — just create accounts for your test users
- Per-user rate limiting — a handful of users won't overwhelm anything
- Open registration controls — you can keep registration disabled and seed accounts
- Production error monitoring (Sentry, etc.) — structured logs are enough

*",1291,canonical_match:JavaScript
8771a029-bdc4-4d81-a83d-c030b5ea3f53,js,"**Environment configuration** — make CORS origins, API URL, and auth URLs configurable (some already are, a few are hardcoded)
3. **Dockerize the API** — Railway needs a Dockerfile. The frontend's `output: ""standalone""` already handles Next.js
4. **Railway config** — `railway.toml` or `Procfile` for both services

### Nice-to-have (but not blocking)
5. Seed script for test user accounts (so you don't have to curl-register after every deploy)
6.",2643,canonical_match:JavaScript
8771a029-bdc4-4d81-a83d-c030b5ea3f53,PostgreSQL,"That simplifies things a lot. With 3-5 people who likely work on overlapping tech stacks, the shared entity model is actually **a feature** — if you both make decisions about ""PostgreSQL"", seeing those connections is valuable for your research evaluations (cross-user knowledge sharing is literally one of your paper contributions). So the entity-sharing ""leak"" becomes a non-issue. The only real data isolation fix needed is making sure search/dashboard queries don't return **other users' decision ",178,canonical_match:PostgreSQL
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Railway,"The only real data isolation fix needed is making sure search/dashboard queries don't return **other users' decision traces** — the decisions themselves are personal, even if entities are shared. That means the work is very small. Let me propose the concrete plan:

---

## Deployment Plan: Railway + Neo4j Aura

### What I'll build

1. **Fix search/dashboard user isolation** — ~5 Neo4j queries need `user_id` WHERE clauses
2. **Make env config production-ready** — CORS origins, API URL, NEXTAUTH_U",678,canonical_match:Railway
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Railway,"**Fix search/dashboard user isolation** — ~5 Neo4j queries need `user_id` WHERE clauses
2. **Make env config production-ready** — CORS origins, API URL, NEXTAUTH_URL all from env vars
3. **Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** a",940,canonical_match:Railway
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Railway,"**Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Ser",1130,canonical_match:Railway
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Railway,"**Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Ser",1340,canonical_match:Railway
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Railway,"**Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Ser",1446,canonical_match:Railway
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Railway,"**Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Service | Cost |
|---------|------|
| Railway Hobby | ",1819,canonical_match:Railway
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"The only real data isolation fix needed is making sure search/dashboard queries don't return **other users' decision traces** — the decisions themselves are personal, even if entities are shared. That means the work is very small. Let me propose the concrete plan:

---

## Deployment Plan: Railway + Neo4j Aura

### What I'll build

1. **Fix search/dashboard user isolation** — ~5 Neo4j queries need `user_id` WHERE clauses
2. **Make env config production-ready** — CORS origins, API URL, NEXTAUTH_U",688,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"That means the work is very small. Let me propose the concrete plan:

---

## Deployment Plan: Railway + Neo4j Aura

### What I'll build

1. **Fix search/dashboard user isolation** — ~5 Neo4j queries need `user_id` WHERE clauses
2. **Make env config production-ready** — CORS origins, API URL, NEXTAUTH_URL all from env vars
3. **Dockerfile for the API** — Railway needs this
4.",769,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"**Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Ser",1196,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,neo4j,"**Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Ser",1242,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"**Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Ser",1526,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,API,"Let me propose the concrete plan:

---

## Deployment Plan: Railway + Neo4j Aura

### What I'll build

1. **Fix search/dashboard user isolation** — ~5 Neo4j queries need `user_id` WHERE clauses
2. **Make env config production-ready** — CORS origins, API URL, NEXTAUTH_URL all from env vars
3. **Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5.",868,canonical_match:API
8771a029-bdc4-4d81-a83d-c030b5ea3f53,API,"**Fix search/dashboard user isolation** — ~5 Neo4j queries need `user_id` WHERE clauses
2. **Make env config production-ready** — CORS origins, API URL, NEXTAUTH_URL all from env vars
3. **Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** a",932,canonical_match:API
8771a029-bdc4-4d81-a83d-c030b5ea3f53,go,"**Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Ser",1675,canonical_match:Go
8771a029-bdc4-4d81-a83d-c030b5ea3f53,do,"**Dockerfile for the API** — Railway needs this
4. **Railway config** — `railway.toml` for both services
5. **Seed script** — so you can create your 3-5 user accounts on deploy

### What you'll need to do

- **Create a Railway account** and project (Hobby plan, $5/month)
- **Create a Neo4j Aura Free instance** at https://console.neo4j.io (takes 2 minutes, gives you a bolt URI + credentials)
- **Set environment variables** in Railway (I'll give you the exact list)

### Estimated infra cost

| Ser",1113,canonical_match:DigitalOcean
8771a029-bdc4-4d81-a83d-c030b5ea3f53,next,can you quickly and concisely walk me through the codebase and how exactly does the system work? what are the core files and user flow? i need to explain this to my advisor in the next 5 minutes,180,canonical_match:Next.js
8771a029-bdc4-4d81-a83d-c030b5ea3f53,PostgreSQL,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",327,canonical_match:PostgreSQL
8771a029-bdc4-4d81-a83d-c030b5ea3f53,PostgreSQL,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2111,canonical_match:PostgreSQL
8771a029-bdc4-4d81-a83d-c030b5ea3f53,WebSocket,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",554,canonical_match:WebSocket
8771a029-bdc4-4d81-a83d-c030b5ea3f53,WebSocket,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1304,canonical_match:WebSocket
8771a029-bdc4-4d81-a83d-c030b5ea3f53,WebSocket,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1901,canonical_match:WebSocket
8771a029-bdc4-4d81-a83d-c030b5ea3f53,postgres,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",314,canonical_match:PostgreSQL
8771a029-bdc4-4d81-a83d-c030b5ea3f53,NextAuth,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2049,canonical_match:NextAuth.js
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Claude,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",665,canonical_match:Claude
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",376,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2178,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Neo4j,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2421,canonical_match:Neo4j
8771a029-bdc4-4d81-a83d-c030b5ea3f53,React,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1860,canonical_match:React
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Redis,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2252,canonical_match:Redis
8771a029-bdc4-4d81-a83d-c030b5ea3f53,API,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",804,canonical_match:API
8771a029-bdc4-4d81-a83d-c030b5ea3f53,api,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2001,canonical_match:API
8771a029-bdc4-4d81-a83d-c030b5ea3f53,JWT,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2066,canonical_match:JWT
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",537,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",651,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",761,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",917,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1009,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1129,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1213,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1366,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1441,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1542,canonical_match:Python
8771a029-bdc4-4d81-a83d-c030b5ea3f53,ts,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2005,canonical_match:TypeScript
